latitude,longitude,Amenity
-31.6323145,152.7044891,Fast food
-31.0365511,152.8710392,Fast food
-31.0767732,152.8434219,Fast food
-31.076849,152.8425559,Fast food
-31.1291157,152.8280762,Fast food
-31.1290769,152.8279295,Fast food
-31.0780315,152.8423758,Fast food
-31.0805166,152.8401067,Fast food
-31.1291233,152.8282283,Fast food
-31.6492694,152.7962916,Fast food
-31.6507406,152.7969233,Fast food
-31.4261526,152.8957586,Fast food
-31.4494006,152.8889683,Fast food
-31.4293479,152.9084718,Fast food
-31.4348232,152.9037096,Fast food
-31.4636683,152.823207,Fast food
-31.4309681,152.890844,Fast food
-31.4285925,152.9084826,Fast food
-31.4595627,152.9292379,Fast food
-31.4349851,152.901314,Fast food
-31.4294409,152.9069722,Fast food
-31.4330795,152.9082306,Fast food
-31.4314622,152.9080912,Fast food
-31.4293547,152.908389,Fast food
-31.4315759,152.888671,Fast food
-31.4433493,152.925387,Fast food
-31.4434409,152.9254826,Fast food
-31.4435191,152.9255392,Fast food
-31.42782903,152.8968726,Fast food
-31.43486493,152.9053843,Fast food
-31.43304914,152.908699,Fast food
-31.46357581,152.8217672,Fast food
-31.46354631,152.822031,Fast food
-31.46365711,152.8225322,Fast food
-31.4349158,152.9046194,Fast food
-30.712737,152.9217057,Fast food
-30.7074267,152.9187502,Fast food
-30.706598,152.9195181,Fast food
-30.7077362,152.9209114,Fast food
-30.646823,153.0120786,Fast food
-30.6419679,153.0026108,Fast food
-30.6264628,152.9723496,Fast food
-30.6264431,152.9721701,Fast food
-30.2831911,153.1259665,Fast food
-30.2832281,153.1262559,Fast food
-30.3180069,153.0896362,Fast food
-30.2824469,153.1292861,Fast food
-30.3350684,153.0809705,Fast food
-30.3443074,153.0690015,Fast food
-30.317571,153.0902854,Fast food
-30.2062527,153.1491769,Fast food
-30.3176289,153.0902367,Fast food
-30.3121096,153.0937273,Fast food
-30.3176914,153.0900778,Fast food
-30.3178955,153.0898589,Fast food
-30.2967709,153.1151855,Fast food
-30.2965451,153.1153956,Fast food
-30.2967165,153.1152392,Fast food
-30.2965995,153.1153536,Fast food
-30.2964906,153.1154494,Fast food
-30.2966519,153.1152999,Fast food
-30.2980423,153.1140513,Fast food
-30.2903608,153.1195514,Fast food
-30.3172389,153.0901402,Fast food
-30.3028369,153.1374448,Fast food
-30.2958232,153.1145976,Fast food
-30.2898219,153.1190189,Fast food
-30.28315781,153.1283531,Fast food
-30.29812306,153.1159174,Fast food
-30.3526432,153.0913872,Fast food
-30.4603681,153.0410548,Fast food
-30.4519256,152.896766,Fast food
-30.1147109,153.193046,Fast food
-29.706507,152.9412752,Fast food
-29.7066611,152.9427365,Fast food
-29.6942749,152.9386228,Fast food
-29.70675174,152.9430354,Fast food
-29.70707207,152.9390377,Fast food
-29.7690226,153.2949659,Fast food
-29.4264318,153.3273304,Fast food
-29.4284163,153.3270593,Fast food
-29.4365147,153.360777,Fast food
-29.43460925,153.3437177,Fast food
-28.8913506,152.5667733,Fast food
-28.8627989,153.045213,Fast food
-28.8632711,153.0454557,Fast food
-29.116503,153.433433,Fast food
-28.6194685,153.0035568,Fast food
-28.8424126,153.4405393,Fast food
-28.859964,153.5596042,Fast food
-28.868282,153.5554402,Fast food
-28.8575694,153.5610607,Fast food
-28.7947989,153.5937996,Fast food
-28.8577693,153.560857,Fast food
-28.8612436,153.5171786,Fast food
-28.8611167,153.5170473,Fast food
-28.85936408,153.5592767,Fast food
-28.6861884,153.525171,Fast food
-28.808275,153.2859434,Fast food
-28.8144381,153.282996,Fast food
-28.8197535,153.2851558,Fast food
-28.81392622,153.2796746,Fast food
-28.82158738,153.3280049,Fast food
-28.6892248,153.6085524,Fast food
-28.6893847,153.6085854,Fast food
-28.6455897,153.6128996,Fast food
-28.645695,153.6129078,Fast food
-28.6454739,153.6124767,Fast food
-28.6423598,153.6137089,Fast food
-28.641404,153.6124063,Fast food
-28.6419769,153.6122595,Fast food
-28.6419356,153.6123345,Fast food
-28.6419566,153.612197,Fast food
-28.6423766,153.6121363,Fast food
-28.6425727,153.6125782,Fast food
-28.535614,153.5449338,Fast food
-28.53994,153.5478907,Fast food
-28.5038584,153.52922,Fast food
-28.5402628,153.5521865,Fast food
-28.3279084,153.4072461,Fast food
-28.3191127,153.4294897,Fast food
-28.329849,153.4021296,Fast food
-28.1951324,153.5052615,Fast food
-28.1892279,153.5113039,Fast food
-28.1785678,153.5414391,Fast food
-28.1891058,153.5124225,Fast food
-28.17322702,153.5444358,Fast food
-28.1936603,153.5410767,Fast food
-28.20615329,153.5449786,Fast food
-28.2069769,153.5450261,Fast food
-28.2439558,153.557679,Fast food
-28.2440773,153.5576586,Fast food
-28.2558524,153.5743024,Fast food
-28.2571249,153.5276362,Fast food
-28.2572314,153.5274775,Fast food
-34.4272857,150.8998096,Fast food
-34.4142928,150.9011757,Fast food
-34.4233191,150.8938035,Fast food
-34.4238685,150.8930875,Fast food
-34.4245031,150.8929103,Fast food
-34.4242532,150.892941,Fast food
-34.41615971,150.8846357,Fast food
-34.43215394,150.8660314,Fast food
-34.48686439,150.8870976,Fast food
-34.4837775,150.8545261,Fast food
-34.3164743,150.9274808,Fast food
-34.31364213,150.9264579,Fast food
-34.3385974,150.9097173,Fast food
-34.3408862,150.9235904,Fast food
-34.3412044,150.9073014,Fast food
-34.3492643,150.9140446,Fast food
-34.34227761,150.9057009,Fast food
-34.3385974,150.9097173,Fast food
-34.34036028,150.9065663,Fast food
-34.34905747,150.9147843,Fast food
-34.3821182,150.8949202,Fast food
-34.37677602,150.9126028,Fast food
-34.4007941,150.8913277,Fast food
-34.4021175,150.8919962,Fast food
-34.4018512,150.8921159,Fast food
-34.40301266,150.8919825,Fast food
-34.4344913,150.8622381,Fast food
-34.5672249,150.8030459,Fast food
-34.5529569,150.7894529,Fast food
-34.55266569,150.7892345,Fast food
-34.5514474,150.8596334,Fast food
-34.5642897,150.8305841,Fast food
-34.5638457,150.8189908,Fast food
-34.5636248,150.8189298,Fast food
-34.5789062,150.8687323,Fast food
-34.5790536,150.8675284,Fast food
-34.5793472,150.8666423,Fast food
-34.56523541,150.8285224,Fast food
-34.4958309,150.7934507,Fast food
-34.4954529,150.792717,Fast food
-34.5049586,150.7868785,Fast food
-34.4939643,150.7941417,Fast food
-34.4953739,150.7930374,Fast food
-34.5003173,150.8166068,Fast food
-34.54049096,150.7855517,Fast food
-34.6707136,150.8588118,Fast food
-34.6171652,150.7829768,Fast food
-34.6172552,150.782952,Fast food
-34.7456996,150.8276088,Fast food
-34.77267728,150.8064066,Fast food
-34.77927575,150.6955348,Fast food
-35.7073908,150.1758968,Fast food
-35.7043174,150.1769415,Fast food
-35.7093517,150.1747951,Fast food
-35.70555271,150.1758101,Fast food
-35.8487346,150.1758657,Fast food
-35.3161204,150.4354843,Fast food
-35.3646585,150.4721622,Fast food
-35.3572317,150.4748064,Fast food
-35.5222134,150.3919232,Fast food
-35.5614229,150.3743336,Fast food
-35.35239304,150.4756427,Fast food
-35.0385354,150.669876,Fast food
-35.0752664,150.6563889,Fast food
-35.105033,150.6257049,Fast food
-35.0756282,150.6557295,Fast food
-35.0701775,150.6749553,Fast food
-34.8435428,150.5955505,Fast food
-34.9150726,150.6044183,Fast food
-34.9040179,150.6028387,Fast food
-34.915872,150.6043195,Fast food
-34.8766758,150.6068429,Fast food
-34.90434063,150.6027818,Fast food
-34.9035754,150.6028137,Fast food
-34.84333546,150.5948722,Fast food
-36.4265816,150.0714305,Fast food
-36.4277241,150.076128,Fast food
-36.1972569,150.1307272,Fast food
-36.21975196,150.1216588,Fast food
-36.8869317,149.9107804,Fast food
-36.8899078,149.9105083,Fast food
-36.8957633,149.9146846,Fast food
-36.8877135,149.9085297,Fast food
-36.8876556,149.909618,Fast food
-36.8890799,149.9109116,Fast food
-36.895865,149.9148109,Fast food
-36.8871059,149.9107132,Fast food
-36.8866667,149.9104192,Fast food
-36.6270191,149.5687139,Fast food
-36.7267616,149.9806939,Fast food
-36.6738122,149.8373616,Fast food
-37.0667245,149.9073982,Fast food
-37.0651192,149.9059929,Fast food
-37.0561199,149.9036438,Fast food
-34.0224175,150.7604334,Fast food
-34.0321094,150.8161843,Fast food
-34.0710553,150.8109547,Fast food
-34.0487165,150.8267348,Fast food
-34.0713392,150.8095728,Fast food
-34.0484952,150.8269791,Fast food
-34.050474,150.8268504,Fast food
-34.0501704,150.827128,Fast food
-34.0491469,150.8259472,Fast food
-34.0713672,150.8107893,Fast food
-34.0718825,150.8049546,Fast food
-34.0717019,150.8296522,Fast food
-34.0539554,150.8208331,Fast food
-34.10053319,150.7981471,Fast food
-33.9860256,150.8932544,Fast food
-33.9850681,150.8929849,Fast food
-34.0102099,150.8760545,Fast food
-33.9991904,150.8643537,Fast food
-33.9980938,150.8647736,Fast food
-33.99796,150.8659542,Fast food
-33.9992512,150.8642834,Fast food
-33.9983776,150.8666805,Fast food
-33.9887579,150.8593796,Fast food
-33.999181,150.867226,Fast food
-33.9985333,150.8657276,Fast food
-33.9977706,150.8656503,Fast food
-33.9965366,150.8667609,Fast food
-33.99586236,150.8669344,Fast food
-34.03029811,150.8483916,Fast food
-34.0310446,150.8480519,Fast food
-34.0410355,150.7330246,Fast food
-34.04906812,150.7604648,Fast food
-34.04865223,150.760669,Fast food
-34.04960603,150.7585753,Fast food
-34.04928375,150.7579447,Fast food
-34.03942705,150.7421422,Fast food
-34.03928103,150.7416664,Fast food
-34.03879243,150.7425683,Fast food
-34.0557622,150.693406,Fast food
-34.0561058,150.6936378,Fast food
-34.0546681,150.6944137,Fast food
-34.0793597,150.5704413,Fast food
-34.0552013,150.6946651,Fast food
-34.0549124,150.6944103,Fast food
-34.0539337,150.6975839,Fast food
-34.05306666,150.6988722,Fast food
-34.1683291,150.6114767,Fast food
-34.16709659,150.6122476,Fast food
-34.2040007,150.5716065,Fast food
-34.203524,150.5710917,Fast food
-34.224089,150.5921687,Fast food
-34.2299208,150.5874685,Fast food
-34.22250107,150.59331,Fast food
-34.22321446,150.593093,Fast food
-34.3225357,150.5732097,Fast food
-34.45159629,150.442769,Fast food
-34.6075667,150.2256634,Fast food
-34.7376122,150.5348137,Fast food
-34.7374552,150.5349453,Fast food
-34.7368366,150.5339953,Fast food
-34.54634589,150.3788789,Fast food
-34.7189446,150.000595,Fast food
-34.6077931,150.2296523,Fast food
-34.7180161,149.9973463,Fast food
-34.7188466,149.9955446,Fast food
-34.7189323,150.0007548,Fast food
-34.7189004,149.995326,Fast food
-34.7727717,149.6912363,Fast food
-34.7575011,149.7156482,Fast food
-34.9627341,149.9090401,Fast food
-34.7722364,149.6897606,Fast food
-34.74769249,149.7475505,Fast food
-34.77448697,149.6924967,Fast food
-34.7510405,149.7217651,Fast food
-34.75063589,149.7220449,Fast food
-34.8068169,148.883266,Fast food
-34.8068044,148.8826571,Fast food
-34.8272647,148.9090786,Fast food
-34.5295458,148.1640075,Fast food
-34.313489,148.2998728,Fast food
-34.3130475,148.3010505,Fast food
-34.3098048,148.301755,Fast food
-34.3126182,148.2998085,Fast food
-34.3128054,148.300566,Fast food
-35.3397785,149.0523426,Fast food
-35.3415117,149.0513053,Fast food
-35.3423027,149.0519058,Fast food
-35.3616614,149.0569308,Fast food
-35.3422467,149.0520224,Fast food
-35.3420804,149.0524236,Fast food
-35.3218115,149.0565801,Fast food
-35.2993056,149.0230657,Fast food
-35.3222113,149.0567995,Fast food
-35.34225036,149.0519765,Fast food
-35.33961142,149.0534681,Fast food
-35.32181813,149.0565555,Fast food
-35.380949,149.201018,Fast food
-35.3859688,149.2005051,Fast food
-35.3477439,149.2452949,Fast food
-35.3494303,149.242028,Fast food
-35.3496139,149.2415508,Fast food
-35.350119,149.2404122,Fast food
-35.3498134,149.2412878,Fast food
-35.3477952,149.2300925,Fast food
-35.4223886,149.2363609,Fast food
-35.3497251,149.2412145,Fast food
-35.3508735,149.2410722,Fast food
-36.3982936,148.4067384,Fast food
-36.4158947,148.6200639,Fast food
-36.4163884,148.6245399,Fast food
-36.4152491,148.6199831,Fast food
-35.9968828,148.7746735,Fast food
-36.2334318,149.1257533,Fast food
-36.2349777,149.1256025,Fast food
-36.2352509,149.1258798,Fast food
-36.2325664,149.1319953,Fast food
-36.2326805,149.1317281,Fast food
-36.2352103,149.1250742,Fast food
-36.2344658,149.1273572,Fast food
-36.23192769,149.1333791,Fast food
-36.0844862,146.9197877,Fast food
-36.0842586,146.9129774,Fast food
-36.0815012,146.9202006,Fast food
-36.0810591,146.9202167,Fast food
-36.0814949,146.9209867,Fast food
-36.0753969,146.9471804,Fast food
-36.0815292,146.9143905,Fast food
-36.0814879,146.9147365,Fast food
-36.0841925,146.9119306,Fast food
-36.0895764,146.9174878,Fast food
-36.0809122,146.9162782,Fast food
-36.0893953,146.9162232,Fast food
-36.0814936,146.915241,Fast food
-36.0815955,146.9152303,Fast food
-36.0814719,146.9145866,Fast food
-36.0406755,146.9352349,Fast food
-36.0485431,146.9348854,Fast food
-36.0461156,146.9414142,Fast food
-36.05104036,146.9355284,Fast food
-36.04059184,146.9283518,Fast food
-36.05014187,146.9354001,Fast food
-36.0487516,146.9374274,Fast food
-35.590226,146.5780988,Fast food
-35.9536563,146.888278,Fast food
-35.7305875,147.3083972,Fast food
-35.9954471,146.3908262,Fast food
-35.9898229,146.0046059,Fast food
-35.9937131,146.0012973,Fast food
-32.9804891,141.6223265,Fast food
-35.1142525,147.3703603,Fast food
-35.1192523,147.3683804,Fast food
-35.1407501,147.3760048,Fast food
-35.1413033,147.3760891,Fast food
-35.1718394,147.3810109,Fast food
-35.1672403,147.3828571,Fast food
-35.1671965,147.3831951,Fast food
-35.1142401,147.3702372,Fast food
-35.1414943,147.3755018,Fast food
-35.1295873,147.342077,Fast food
-35.11888049,147.3634499,Fast food
-35.12012386,147.3802911,Fast food
-35.12018062,147.3805549,Fast food
-35.11991322,147.3815466,Fast food
-35.1354661,147.4425459,Fast food
-35.7762536,148.010219,Fast food
-35.2213513,146.7156096,Fast food
-35.5181455,147.0364047,Fast food
-35.6673279,147.0369662,Fast food
-34.44099911,147.5308074,Fast food
-33.8750528,146.626374,Fast food
-33.9235927,147.2056292,Fast food
-34.2886997,146.055271,Fast food
-34.297223,146.0493972,Fast food
-34.2945192,146.0498029,Fast food
-34.55136358,146.3994601,Fast food
-34.55094237,146.38569,Fast food
-34.8060474,145.8827415,Fast food
-35.5263042,144.9634302,Fast food
-35.52742621,144.9612154,Fast food
-34.51040292,144.8436917,Fast food
-34.50763418,144.844167,Fast food
-35.8120037,145.5665987,Fast food
-35.2996239,148.2236051,Fast food
-35.3011093,148.219846,Fast food
-35.30115041,148.2256266,Fast food
-35.0844995,148.0919778,Fast food
-35.0041805,148.110307,Fast food
-35.0041523,148.1105845,Fast food
-35.0824711,148.0945816,Fast food
-35.0023593,148.1101695,Fast food
-35.0914908,144.0356882,Fast food
-35.0923699,144.0300794,Fast food
-34.171266,142.1826392,Fast food
-34.1736089,142.1930293,Fast food
-33.7898657,150.6688894,Fast food
-33.7879308,150.6679802,Fast food
-33.8834198,150.6933057,Fast food
-33.8401374,150.6492032,Fast food
-33.8651415,150.6407501,Fast food
-33.7873305,150.669177,Fast food
-33.7546993,150.713154,Fast food
-33.7596025,150.7202199,Fast food
-33.7477978,150.721698,Fast food
-33.7591186,150.7210166,Fast food
-33.7466572,150.7424087,Fast food
-33.7462794,150.7396121,Fast food
-33.7400697,150.7180019,Fast food
-33.7402278,150.7179775,Fast food
-33.7686164,150.7571584,Fast food
-33.7591026,150.7209152,Fast food
-33.7587147,150.7194127,Fast food
-33.7607098,150.7205436,Fast food
-33.7609339,150.7204998,Fast food
-33.7663117,150.7299267,Fast food
-33.7584397,150.7182415,Fast food
-33.74008641,150.7173658,Fast food
-33.76862459,150.7571604,Fast food
-33.7602017,150.6837689,Fast food
-33.769091,150.6756809,Fast food
-33.7589398,150.6836554,Fast food
-33.7699207,150.6761065,Fast food
-33.7553949,150.7072881,Fast food
-33.7549185,150.7072892,Fast food
-33.7554588,150.7066154,Fast food
-33.7669358,150.6489244,Fast food
-33.7592644,150.6842379,Fast food
-33.734477,150.6481468,Fast food
-33.7465655,150.6741456,Fast food
-33.7569601,150.6929753,Fast food
-33.7684508,150.6767303,Fast food
-33.7456898,150.6902389,Fast food
-33.743364,150.6546208,Fast food
-33.7529963,150.6571289,Fast food
-33.7516681,150.693843,Fast food
-33.7532966,150.6954553,Fast food
-33.7539682,150.6997311,Fast food
-33.7539487,150.6996543,Fast food
-33.7535609,150.6979495,Fast food
-33.7539852,150.6986491,Fast food
-33.75297123,150.657535,Fast food
-33.77818297,150.7107488,Fast food
-33.74313462,150.6554709,Fast food
-33.74370361,150.6554161,Fast food
-33.74423614,150.6553517,Fast food
-33.75711458,150.684526,Fast food
-33.8888303,150.6044097,Fast food
-33.5967455,150.7473292,Fast food
-33.59933855,150.7528075,Fast food
-33.5823187,150.7216095,Fast food
-33.5822304,150.7215173,Fast food
-33.5821385,150.7214198,Fast food
-33.6049601,150.8234561,Fast food
-33.6072138,150.8222031,Fast food
-33.6082672,150.7889415,Fast food
-33.6088514,150.8197953,Fast food
-33.64077368,150.7859958,Fast food
-33.64108856,150.7861852,Fast food
-33.64098522,150.7862801,Fast food
-33.78815748,150.7710455,Fast food
-33.7692708,150.7692892,Fast food
-33.763974,150.7755676,Fast food
-33.7480785,150.7777662,Fast food
-33.7444167,150.8365964,Fast food
-33.7440911,150.8423524,Fast food
-33.7443365,150.8357649,Fast food
-33.7373148,150.8531115,Fast food
-33.7356928,150.851188,Fast food
-33.7360683,150.8516993,Fast food
-33.74439003,150.8365654,Fast food
-33.71910918,150.8452485,Fast food
-33.730007,150.903152,Fast food
-33.730188,150.9028843,Fast food
-33.593666,150.916761,Fast food
-33.6231776,150.8364337,Fast food
-33.6272695,150.8389424,Fast food
-33.679148,150.8623442,Fast food
-33.6790861,150.8624718,Fast food
-33.6683446,150.865767,Fast food
-33.7162436,150.8426349,Fast food
-33.62515608,150.8374735,Fast food
-33.62558077,150.8376913,Fast food
-33.71644599,150.8450231,Fast food
-33.71633728,150.8449857,Fast food
-33.8016212,150.8871951,Fast food
-33.8024399,150.8817248,Fast food
-33.8024058,150.8811355,Fast food
-33.8016186,150.8877209,Fast food
-33.7730029,150.8766968,Fast food
-33.7487791,150.8796289,Fast food
-33.74813117,150.8801736,Fast food
-33.77221867,150.8575248,Fast food
-33.7193219,150.9202813,Fast food
-33.7296027,150.9215315,Fast food
-33.7251721,150.9392114,Fast food
-33.7432124,150.8102356,Fast food
-33.765013,150.8204243,Fast food
-33.7654288,150.8259242,Fast food
-33.7652092,150.8265092,Fast food
-33.7666779,150.8192222,Fast food
-33.7666824,150.8193402,Fast food
-33.77850013,150.8086725,Fast food
-33.77862339,150.8080814,Fast food
-33.76502909,150.8204224,Fast food
-33.76543061,150.8259344,Fast food
-33.78118185,150.8193608,Fast food
-33.78245155,150.8261108,Fast food
-33.7669387,150.6220688,Fast food
-33.7457735,150.6215681,Fast food
-33.745801,150.621712,Fast food
-33.7575549,150.6124803,Fast food
-33.7448402,150.6106855,Fast food
-33.7437687,150.6090755,Fast food
-33.7434377,150.6085191,Fast food
-33.7439469,150.6092148,Fast food
-33.745904,150.6137067,Fast food
-33.7575921,150.6128091,Fast food
-33.6937964,150.5474237,Fast food
-33.6990794,150.5680897,Fast food
-33.6990267,150.5674319,Fast food
-33.6989693,150.5671093,Fast food
-33.6989623,150.5670597,Fast food
-33.6989527,150.5647061,Fast food
-33.6989494,150.5645901,Fast food
-33.6711023,150.608546,Fast food
-33.712557,150.3120278,Fast food
-33.7286968,150.301224,Fast food
-33.7286955,150.3012814,Fast food
-33.7286981,150.3011571,Fast food
-33.7127148,150.3117169,Fast food
-33.7129039,150.3119791,Fast food
-33.7119006,150.3104362,Fast food
-33.7161333,150.3113426,Fast food
-33.7127156,150.3309234,Fast food
-33.7136338,150.3115118,Fast food
-33.7152454,150.3112261,Fast food
-33.7154352,150.3111899,Fast food
-33.7129112,150.3120225,Fast food
-33.7141191,150.310466,Fast food
-33.7126092,150.319418,Fast food
-33.7125429,150.320569,Fast food
-33.7102175,150.3757781,Fast food
-33.7089647,150.3757231,Fast food
-33.7201888,150.4290216,Fast food
-33.6364825,150.2851547,Fast food
-33.6349007,150.2849389,Fast food
-33.4896947,150.1333236,Fast food
-33.4816224,150.1363291,Fast food
-33.4822342,150.1535278,Fast food
-33.4819881,150.1543825,Fast food
-33.4819628,150.1544539,Fast food
-33.4817124,150.1558433,Fast food
-33.4815429,150.1371547,Fast food
-33.48037608,150.1370661,Fast food
-33.48097687,150.1373493,Fast food
-33.835374,148.6944032,Fast food
-33.82589441,148.6966525,Fast food
-33.83567797,148.6804481,Fast food
-33.4184785,149.5803267,Fast food
-33.4291955,149.5767415,Fast food
-33.4060017,149.5998275,Fast food
-33.4192329,149.6087258,Fast food
-33.4107021,149.5680088,Fast food
-33.4161801,149.5829485,Fast food
-33.4221528,149.5790482,Fast food
-33.4183084,149.5805487,Fast food
-33.4166895,149.5783821,Fast food
-33.4043891,149.5454203,Fast food
-33.41481945,149.5832296,Fast food
-33.41430643,149.5827513,Fast food
-33.41606867,149.5839476,Fast food
-33.4153859,149.5822129,Fast food
-33.4199165,149.6180701,Fast food
-33.6736384,149.0469544,Fast food
-33.2921155,149.1112523,Fast food
-33.29245,149.1114581,Fast food
-33.2931836,149.1127867,Fast food
-33.2756699,149.0880164,Fast food
-33.2546915,149.102605,Fast food
-33.253641,149.1011748,Fast food
-33.2831854,149.0958015,Fast food
-33.28576409,149.105768,Fast food
-33.28266811,149.094897,Fast food
-33.28610794,149.1069176,Fast food
-33.8957769,148.1651084,Fast food
-32.5492479,148.9406386,Fast food
-32.5497327,148.9412138,Fast food
-32.5523957,148.9419424,Fast food
-32.5553049,148.9426704,Fast food
-32.55554789,148.9453538,Fast food
-30.9524018,148.3888633,Fast food
-32.2529213,148.6012059,Fast food
-32.2528123,148.6019731,Fast food
-32.2530891,148.602343,Fast food
-32.249034,148.5932264,Fast food
-32.2534909,148.6059895,Fast food
-32.243441,148.6079879,Fast food
-32.2740924,148.5866736,Fast food
-32.2499697,148.6000266,Fast food
-32.25145841,148.5902649,Fast food
-32.26048515,148.6477521,Fast food
-32.25069658,148.5887229,Fast food
-31.6535047,144.2684322,Fast food
-29.0102143,145.7128186,Fast food
-31.8225148,149.119044,Fast food
-33.4078276,150.067156,Fast food
-32.8590343,149.9720107,Fast food
-32.8586161,149.9741548,Fast food
-32.5998026,149.5873467,Fast food
-32.5978722,149.5876594,Fast food
-32.5923091,149.5881197,Fast food
-32.5925295,149.5885104,Fast food
-32.5928727,149.5877721,Fast food
-32.7536512,148.6478766,Fast food
-33.1412704,148.1722426,Fast food
-33.1341058,148.1740209,Fast food
-33.1412723,148.1712175,Fast food
-33.3804276,148.0108768,Fast food
-33.3844127,148.0076489,Fast food
-33.3840129,148.0082376,Fast food
-33.3840779,148.0081773,Fast food
-32.3921247,142.4173168,Fast food
-31.9624903,141.4498939,Fast food
-31.7797069,142.2273623,Fast food
-30.6103244,141.966824,Fast food
-31.9522395,141.4635223,Fast food
-31.9525392,141.4637742,Fast food
-31.9573603,141.4407656,Fast food
-31.95084,141.4630188,Fast food
-31.9517037,141.4630516,Fast food
-31.95637027,141.469445,Fast food
-36.10376409,147.0365678,Fast food
